1031163910756257795,Sun Aug 19 13:00:09 +0000 2018,ksmkkbookscom,RT @megirish2001: Glad and not surprised at all. My 89 year old Garhwal Rifles dad will be happy to see this! Badri Vishal Lal Ki Jai! @ata…
1031163911456796673,Sun Aug 19 13:00:09 +0000 2018,Arunpandeyom,RT @eOrganiser: #Mahrashtra Around 7 L litres of water has been loaded in the wagons for flood victims in Kerala. Each wagon contains aroun…
1031163882432327680,Sun Aug 19 13:00:02 +0000 2018,ZeeNewsTamil,"Prime Minister Narendra Modi has heard about Karnataka flood situation

#KarnatakaRains
#KarnatakaFloods
#Krishna ... https://t.co/YhrrKi2v3j"
1031163911683420160,Sun Aug 19 13:00:09 +0000 2018,PedestrianPoet,Absolute legends.
1031163914564907008,Sun Aug 19 13:00:09 +0000 2018,27kislev5719,"RT @Ibrahim_Alameri: small contribution from me and my family, we have donated 1000 Dirhams (20000 INR),blankets, shoes and school bags to…"
1031164376898625536,Sun Aug 19 13:02:00 +0000 2018,srinivascherry9,"RT @TeluguBiddaUSA: For natural disasters in South India : Modi donates like his hard earned money

For natural disasters in North India :…"
1031164377817276416,Sun Aug 19 13:02:00 +0000 2018,Bhattkh,"RT @IPS_Association: Some photos which demonstrate incredible commitment of #PoliceinKeralaFloods. We salute you. 

@TheKeralaPolice @thebe…"
1031164378991587328,Sun Aug 19 13:02:00 +0000 2018,MoorthiSuthan,"RT @Jananioffl: Open Challenge
Have you finished

#ThalpathyVIJAY - RT

#Other All Actor - FV

#Ajith #Viswasam #Thala #Suriya #Ngk # suriya37 # dh ..."
1031164379566231552,Sun Aug 19 13:02:00 +0000 2018,shivamrajput692,"RT @shuklapinku: Barkaridi is coming ... make this goosebuck by making a gooseberry ... and feed the poor by making the bread of that flour ...
Goats ..."
1031164380967124993,Sun Aug 19 13:02:01 +0000 2018,srshah72,RT @ SengarAjay505: This is the RSS volunteer who is at the forefront to deal with any natural disaster without any discrimination ...
1031164381034242048,Sun Aug 19 13:02:01 +0000 2018,SPJ1810,"RT @avarakai: Show this tweet to any Punjabi of your choice.

My choice: @CestMoiz &amp; @hujodaddy1 https://t.co/qou21U9eTM"
1031164383072804865,Sun Aug 19 13:02:01 +0000 2018,rprasad66,"RT @OnmanoramaLive: Hate and devilish glee in the time of Kerala’s misery
#KeralaFloods

Read more at: https://t.co/Fy7e4VywHA"
1031164384490348550,Sun Aug 19 13:02:02 +0000 2018,Cawnporiah,RT @India_Tooday: @DrKumarVishwas Make the goat goat's goat and give the symbolic sacrifice and the money saved thus saved the help of Kerala flood victims ...
1031164383232241667,Sun Aug 19 13:02:01 +0000 2018,bvijayrao,"RT @teasri: In a time of great calamity, the people of UP are showing spirit of brotherhood. In contrast, I see assorted media vultures, co…"
1031164384133832705,Sun Aug 19 13:02:01 +0000 2018,SajidHabibi,"RT @ZebaFatimareal: O Allah! Ata Firma, sitting on the seashore, helped the troubled people in the #KeralaFloods of his beloved Prophet Hazrat Muhammad ﷺ"
1031164384939335681,Sun Aug 19 13:02:02 +0000 2018,Fact_Picss,RT @Fact_Picss: Deeply saddened by the loss of valuable lives &amp; mass destruction caused by the Kerala Floods. @Fact_Picss prays for the saf…
1031164386419695618,Sun Aug 19 13:02:02 +0000 2018,goyal10098,"RT @MODIfiedVikas: While we all are doing their bit to help your brethren in Kerala, some people are playing politics. For people who are ask…"
1031164387355025409,Sun Aug 19 13:02:02 +0000 2018,Suvarna_Haridas,"RT @mallucomrade: The Sikh community has always been in the forefront when it comes to helping people. 

@Khalsa_Aid known for their humani…"
1031164388323950593,Sun Aug 19 13:02:02 +0000 2018,DhurendraMahat2,RT @mkatju: Linking #KeralaFloods to Sabarimala https://t.co/4dizw40oTh
1031164390219776000,Sun Aug 19 13:02:03 +0000 2018,RudraTheStorm,"@TheAshokSingh Agreed👍
कृपिया सभी दानवीर कर्ण ...अपनी सहायता प्रधानमंत्री राहत कोष में ही दे।
https://t.co/G7rDKnoSQM"
1031166488823005184,Sun Aug 19 13:10:23 +0000 2018,ippatel,"RT @AhmAsmiYodha: ~USD 40,000 in 2 days 🕉️🙏
Naman to all 704 donors who have come forward with open hearts

&gt;@Sewa_Global is active in 14+…"
1031166489334669313,Sun Aug 19 13:10:23 +0000 2018,Deekshithashet2,"RT @instormers_wow: Dear God's own country,
We know you are in dark times, but eventually the lights will find a way and you will regain yo…"
1031166491146821633,Sun Aug 19 13:10:24 +0000 2018,anandaditya,RT @CMOKerala: Attention:Efforts are in progress to save even the last person stranded. Many of the requests coming to helpline numbers are…
1031166491733815296,Sun Aug 19 13:10:24 +0000 2018,deepakpande77,"RT @Harinathreddy_c: Let's pray for Kerala..

#KeralaFloods #KeralaFloodRelief #KeralaReliefFund https://t.co/R3JcHTCrdd"
1031166491809308672,Sun Aug 19 13:10:24 +0000 2018,iamatif69,"@@@@@@@@@@@@@@@@@@@@
Heart is so so
This is humanity,
this is life.

Shahrukh Khan's fan to Salute!
#Kerala…"
1031166494820904960,Sun Aug 19 13:10:25 +0000 2018,Sanjeev41357607,RT @ Nasitaramam: Sharing a deletion details for today # Keralafloods @ simoccalam @ dhindu @ malayalanarmarma @ psychoanalytics it's @ mathrubhumi ...
1031166497278722048,Sun Aug 19 13:10:25 +0000 2018,MohammadMoin,"RT @Intellectroll: 'Dushman desh ke wasi' vs 'mere priya Bhartiya'

In the past few days, many Indians have openly cheered the devastating…"
1031166497467629568,Sun Aug 19 13:10:25 +0000 2018,Narcisa33440177,RT @FarrukhNaeem: Great seeing #UAE leadership at the forefront working with #India for #KeralaFloodRelief... @HHShkMohd is tweeting in Eng…
1031166498918686721,Sun Aug 19 13:10:26 +0000 2018,PrakashOffl,"RT @HPCL: #HPGas deliveryman is #ManOnMission to ensure #LPG cylinder delivery to every nook &amp; corner of flood affeceted areas in Kerala
Te…"
1031166499778703362,Sun Aug 19 13:10:26 +0000 2018,lokeshntr99,RT @BangloreNTRFans: Young Tiger #NTR has announced ₹25 Lakhs and #KalyanRam has announced ₹10 Lakhs towards Kerala CM's Distress Relief Fu…
1031166500579823618,Sun Aug 19 13:10:26 +0000 2018,aipcjaipur,RT @SachinPilot: #Kerala is witnessing one of it’s most scary flooding in 90 years. The death toll reaching 167 is concerning.  I pray for…
1031166501104111617,Sun Aug 19 13:10:26 +0000 2018,tolerantindians,"RT @khansamar99: I will Donate Rs 5 per RT for #KeralaFloods in next 24 Hours.
Lets Help Our Country Men facing the Wrath of Nature in Kera…"
1031166501695438848,Sun Aug 19 13:10:26 +0000 2018,johnthackara,RT @UnwindingBlues: We're putting together a list of #KeralaFloods relief efforts in #Bangalore . The info is fast-changing – a collection…
1031166506967556096,Sun Aug 19 13:10:28 +0000 2018,BasithDQ,"RT @SaneshDulQuer: Successful .........

Beaten okhi .........

Once again, the nature of their head

# salute ..."
1031166507135524865,Sun Aug 19 13:10:28 +0000 2018,Modhgil,#KeralaFloods donate directly to folks on the ground. Every little helps. I can personally vouch for this org.… https://t.co/571bux2On6
1031166508678840321,Sun Aug 19 13:10:28 +0000 2018,Itz_AnjuPriya,"RT @Maathevan: Tamil Nadu Transport Staffs Association decides to contribute their one-day salary towards Kerala flood relief. ❤️

#KeralaR…"
1031166509022818304,Sun Aug 19 13:10:28 +0000 2018,molla_baig,"RT @MoviePlanet8: Bangalore #MaheshBabu Fans  Donated Biscuits Milk Water Bottle Etc To #KeralaFloodRelief 👏👏 

#KeralaFloods #DoForKerala…"
1031166509844914183,Sun Aug 19 13:10:28 +0000 2018,krishna185781,RT @dileep__rockzz: 🙏🙏🙏🙏🙏🙏🙏🙏 https://t.co/tMvikw5CU8
1031166510881013761,Sun Aug 19 13:10:28 +0000 2018,Nag2226,RT @ActorNagaBabu: Here’s the common DP for Megastar Chiranjeevi Garu birthday supporting #KeralaFloods. This year on the occasion of his b…
1031166513418514432,Sun Aug 19 13:10:29 +0000 2018,americakaran,"RT @americakaran: Kerala, #BoycottTimesofIndia Their inhumane mockery of us while most of India ignored us, doesn't deserve our patronage.…"
1031177006560423936,Sun Aug 19 13:52:11 +0000 2018,krishkartikeyan,"small contribution from me and my family, we have donated 1000 Dirhams (20000 INR),blankets, shoes and school bags to flood affected people of #Kerala remember they contributed to UAE development I urge friends &amp; fellows to contribute
#KeralaFloods 
#UAEStandsWithKerala https://t.co/GXm6zAh50N"
1031177008657518592,Sun Aug 19 13:52:11 +0000 2018,PPanduprem,Supreme court judges may like to see if there is any connection between the case and what is happening in Sabarimala. Even if there is one in a million chance of a link people would not like the case decided against Ayyappan. https://t.co/0k1818QZGU
